"","word","word_count","word_count_norm","on_cdi"
"776","music",868,114.578065613367,0
"777","snake",866,114.314060853889,0
"778","seat",865,114.18205847415,0
"779","m",861,113.654048955195,0
"780","usually",859,113.390044195717,0
"781","Sis",858,113.258041815978,0
"782","forget",857,113.126039436239,0
"783","bath+room",855,112.862034676761,0
"784","knew",855,112.862034676761,0
"785","thirty",853,112.598029917283,0
"786","Child",849,112.070020398328,0
"787","woo",849,112.070020398328,0
"788","rock",847,111.80601563885,1
"789","knows",846,111.674013259111,0
"790","socks",843,111.278006119894,0
"791","sweet",835,110.221987081983,0
"792","Christmas",834,110.089984702244,0
"793","space",834,110.089984702244,0
"794","air",830,109.561975183289,0
"795","quick",829,109.42997280355,0
"796","Ethan",828,109.297970423811,0
"797","each",827,109.165968044072,1
"798","present",827,109.165968044072,1
"799","flower",825,108.901963284594,1
"800","nobody",825,108.901963284594,0
"801","trees",823,108.637958525116,0
"802","sad",821,108.373953765638,1
"803","wheels",820,108.2419513859,0
"804","dance",819,108.109949006161,1
"805","candy",818,107.977946626422,1
"806","cry",818,107.977946626422,1
"807","June",818,107.977946626422,0
"808","chew",817,107.845944246683,0
"809","days",816,107.713941866944,0
"810","has_to",816,107.713941866944,0
"811","leg",815,107.581939487205,1
"812","sleepy",815,107.581939487205,1
"813","crayons",814,107.449937107466,0
"814","i",813,107.317934727727,0
"815","baby's",811,107.053929968249,0
"816","leaf",811,107.053929968249,0
"817","arm",810,106.921927588511,1
"818","hiding",810,106.921927588511,0
"819","Mr",806,106.393918069555,0
"820","somewhere",805,106.261915689816,0
"821","apart",804,106.129913310077,0
"822","holding",804,106.129913310077,0
"823","ear",803,105.997910930338,1
"824","without",803,105.997910930338,0
"825","glass",801,105.73390617086,1
"826","oop",798,105.337899031644,0
"827","ran",797,105.205896651905,0
"828","square",797,105.205896651905,0
"829","beach",796,105.073894272166,1
"830","beep",796,105.073894272166,0
"831","look_it",796,105.073894272166,0
"832","anybody",793,104.677887132949,0
"833","corn",789,104.149877613994,1
"834","hurry",787,103.885872854516,1
"835","tall",786,103.753870474777,0
"836","Nina",785,103.621868095038,0
"837","Brooklyn",784,103.489865715299,0
"838","instead",782,103.225860955821,0
"839","basket",779,102.829853816605,1
"840","along",778,102.697851436866,0
"841","heavy",778,102.697851436866,1
"842","turned",778,102.697851436866,0
"843","feed",776,102.433846677388,1
"844","believe",775,102.301844297649,0
"845","quite",775,102.301844297649,0
"846","building",771,101.773834778693,0
"847","bump",771,101.773834778693,1
"848","learn",771,101.773834778693,0
"849","downstairs",770,101.641832398954,0
"850","telling",769,101.509830019216,0
"851","rain",765,100.98182050026,1
"852","balloon",762,100.585813361043,1
"853","monster",760,100.321808601565,0
"854","paint",758,100.057803842088,1
"855","star",757,99.9258014623488,1
"856","letters",756,99.7937990826099,0
"857","toes",756,99.7937990826099,0
"858","toast",755,99.661796702871,1
"859","bubbles",753,99.3977919433932,1
"860","pencil",753,99.3977919433932,1
"861","thinking",752,99.2657895636543,0
"862","wall",751,99.1337871839153,0
"863","road",749,98.8697824244375,0
"864","loud",746,98.4737752852208,1
"865","Mrs",746,98.4737752852208,0
"866","shh",745,98.3417729054819,1
"867","grass",744,98.209770525743,1
"868","mad",743,98.0777681460041,1
"869","Sunday",743,98.0777681460041,0
"870","birds",742,97.9457657662652,0
"871","Joseph",742,97.9457657662652,0
"872","years",741,97.8137633865263,0
"873","true",740,97.6817610067874,0
"874","Nathaniel",739,97.5497586270485,0
"875","dark",737,97.2857538675707,1
"876","turtle",731,96.4937395891373,1
"877","lay",730,96.3617372093984,0
"878","sandwich",730,96.3617372093984,1
"879","able",728,96.0977324499206,0
"880","hide",728,96.0977324499206,1
"881","wheel",727,95.9657300701817,0
"882","times",726,95.8337276904428,0
"883","hum",723,95.4377205512261,0
"884","works",723,95.4377205512261,0
"885","pocket",722,95.3057181714872,0
"886","Carl",720,95.0417134120094,0
"887","bug",718,94.7777086525316,1
"888","mail",718,94.7777086525316,0
"889","bought",716,94.5137038930538,0
"890","sort",715,94.3817015133149,0
"891","dogs",714,94.249699133576,0
"892","smell",713,94.1176967538371,0
"893","miss",712,93.9856943740982,0
"894","played",710,93.7216896146204,0
"895","spell",709,93.5896872348815,0
"896","clap",708,93.4576848551426,1
"897","cover",708,93.4576848551426,1
"898","giving",708,93.4576848551426,0
"899","interesting",704,92.929675336187,0
"900","stairs",703,92.7976729564481,1
"901","watching",703,92.7976729564481,0
"902","Honey",702,92.6656705767092,0
"903","rice",701,92.5336681969703,0
"904","mind",700,92.4016658172313,0
"905","tiger",697,92.0056586780146,1
"906","woof",696,91.8736562982757,1
"907","himself",693,91.477649159059,0
"908","line",692,91.3456467793201,0
"909","delicious",690,91.0816420198423,0
"910","Thomas",690,91.0816420198423,0
"911","carry",688,90.8176372603645,1
"912","farm",688,90.8176372603645,1
"913","spider",688,90.8176372603645,0
"914","dump",687,90.6856348806256,1
"915","falling",687,90.6856348806256,0
"916","Pooh",687,90.6856348806256,0
"917","kid",686,90.5536325008867,0
"918","sweetheart",685,90.4216301211478,0
"919","climb",683,90.15762536167,1
"920","dressed",679,89.6296158427144,0
"921","Kalie",678,89.4976134629755,0
"922","middle",678,89.4976134629755,0
"923","living",677,89.3656110832366,0
"924","coat",676,89.2336087034977,1
"925","share",675,89.1016063237588,1
"926","goodbye",670,88.4415944250643,0
"927","hug",669,88.3095920453254,1
"928","closed",667,88.0455872858476,0
"929","loves",667,88.0455872858476,0
"930","clock",666,87.9135849061087,1
"931","since",666,87.9135849061087,0
"932","towel",666,87.9135849061087,1
"933","whee",665,87.7815825263698,0
"934","h",664,87.6495801466309,0
"935","late",664,87.6495801466309,0
"936","string",664,87.6495801466309,0
"937","class",663,87.517577766892,0
"938","most",663,87.517577766892,0
"939","father",660,87.1215706276753,0
"940","mirror",660,87.1215706276753,0
"941","sky",660,87.1215706276753,1
"942","whatever",659,86.9895682479364,0
"943","trouble",658,86.8575658681975,0
"944","wake",657,86.7255634884586,1
"945","they'll",656,86.5935611087197,0
"946","tummy",656,86.5935611087197,1
"947","hee",655,86.4615587289808,0
"948","scary",653,86.197553969503,0
"949","teddy",652,86.0655515897641,1
"950","standing",649,85.6695444505473,0
"951","choo",649,85.6695444505473,1
"952","grow",647,85.4055396910695,0
"953","ago",646,85.2735373113306,0
"954","doo",646,85.2735373113306,0
"955","Mickey",644,85.0095325518528,0
"956","neck",643,84.8775301721139,0
"957","upside",643,84.8775301721139,0
"958","busy",642,84.745527792375,0
"959","driving",642,84.745527792375,0
"960","waiting",642,84.745527792375,0
"961","dropped",639,84.3495206531583,0
"962","lives",639,84.3495206531583,0
"963","soft",638,84.2175182734194,1
"964","swing",637,84.0855158936805,1
"965","lap",636,83.9535135139416,0
"966","flying",633,83.5575063747249,0
"967","rocket",633,83.5575063747249,0
"968","fork",632,83.425503994986,1
"969","hop",631,83.2935016152471,0
"970","reach",631,83.2935016152471,0
"971","yogurt",630,83.1614992355082,1
"972","glasses",629,83.0294968557693,1
"973","Eve",628,82.8974944760304,0
"974","garbage",628,82.8974944760304,1
"975","pillow",627,82.7654920962915,1
"976","riding",627,82.7654920962915,0
"977","Bobby",625,82.5014873368137,0
"978","backpack",624,82.3694849570748,0
"979","corner",624,82.3694849570748,0
"980","straight",622,82.105480197597,0
"981","Paul",619,81.7094730583803,0
"982","beans",614,81.0494611596858,1
"983","l",614,81.0494611596858,0
"984","problem",613,80.9174587799469,0
"985","hundred",611,80.6534540204691,0
"986","daddy's",610,80.5214516407302,0
"987","caught",608,80.2574468812524,0
"988","snack",607,80.1254445015135,1
"989","comb",605,79.8614397420357,1
"990","drop",605,79.8614397420357,1
"991","world",605,79.8614397420357,0
"992","crayon",604,79.7294373622968,1
"993","snap",604,79.7294373622968,0
"994","pot",603,79.5974349825579,0
"995","wind",603,79.5974349825579,1
"996","press",602,79.465432602819,0
"997","spill",602,79.465432602819,1
"998","wish",599,79.0694254636023,1
"999","course",598,78.9374230838634,0
"1000","drinking",597,78.8054207041245,0
"1001","tongue",596,78.6734183243856,1
"1002","refrigerator",595,78.5414159446466,1
"1003","Shem",595,78.5414159446466,0
"1004","grandpa",595,78.5414159446466,1
"1005","bike",594,78.4094135649078,0
"1006","missed",594,78.4094135649078,0
"1007","visit",593,78.2774111851688,0
"1008","tower",592,78.1454088054299,0
"1009","hammer",591,78.013406425691,1
"1010","belly",590,77.8814040459521,1
"1011","flew",589,77.7494016662132,0
"1012","writing",589,77.7494016662132,0
"1013","o'clock",588,77.6173992864743,0
"1014","pumpkin",588,77.6173992864743,1
"1015","dancing",585,77.2213921472576,0
"1016","everyone",584,77.0893897675187,0
"1017","God",584,77.0893897675187,0
"1018","singing",584,77.0893897675187,0
"1019","myself",581,76.693382628302,1
"1020","tractor",581,76.693382628302,1
"1021","slice",580,76.5613802485631,0
"1022","kinds",579,76.4293778688242,0
"1023","engine",578,76.2973754890853,0
"1024","card",577,76.1653731093464,0
"1025","happening",577,76.1653731093464,0
"1026","weeks",577,76.1653731093464,0
"1027","takes",574,75.7693659701297,0
"1028","picnic",573,75.6373635903908,1
"1029","dollars",572,75.5053612106519,0
"1030","smart",571,75.373358830913,0
"1031","bridge",569,75.1093540714352,0
"1032","dinosaurs",567,74.8453493119574,0
"1033","family",566,74.7133469322185,0
"1034","tie",565,74.5813445524796,0
"1035","clown",564,74.4493421727407,1
"1036","ground",564,74.4493421727407,0
"1037","p",562,74.1853374132629,0
"1038","strong",561,74.053335033524,0
"1039","Elmo",560,73.9213326537851,0
"1040","sand",560,73.9213326537851,0
"1041","body",557,73.5253255145684,0
"1042","early",557,73.5253255145684,0
"1043","moving",557,73.5253255145684,0
"1044","f",556,73.3933231348295,0
"1045","Big_Bird",555,73.2613207550906,0
"1046","dolly",555,73.2613207550906,0
"1047","Ernie",555,73.2613207550906,0
"1048","potty",555,73.2613207550906,1
"1049","Miss",553,72.9973159956128,0
"1050","bears",552,72.8653136158739,0
"1051","summer",552,72.8653136158739,0
"1052","boots",551,72.733311236135,1
"1053","dishes",551,72.733311236135,0
"1054","missing",549,72.4693064766572,0
"1055","near",549,72.4693064766572,0
"1056","balls",546,72.0732993374405,0
"1057","barn",546,72.0732993374405,0
"1058","buttons",546,72.0732993374405,0
"1059","eh",546,72.0732993374405,0
"1060","glad",546,72.0732993374405,0
"1061","medicine",546,72.0732993374405,1
"1062","leaves",545,71.9412969577016,0
"1063","question",545,71.9412969577016,0
"1064","Friday",543,71.6772921982238,0
"1065","la",542,71.5452898184848,0
"1066","Megan",540,71.281285059007,0
"1067","Mister",539,71.1492826792681,0
"1068","yucky",539,71.1492826792681,1
"1069","piggy",538,71.0172802995292,1
"1070","yuck",538,71.0172802995292,0
"1071","fixed",535,70.6212731603125,0
"1072","cups",533,70.3572684008347,0
"1073","sticky",533,70.3572684008347,1
"1074","asleep",531,70.0932636413569,1
"1075","god",531,70.0932636413569,0
"1076","short",531,70.0932636413569,0
"1077","chimney",530,69.961261261618,0
"1078","point",529,69.8292588818791,0
"1079","donkey",528,69.6972565021402,1
"1080","step",526,69.4332517426624,0
"1081","afraid",525,69.3012493629235,0
"1082","Max",525,69.3012493629235,0
"1083","arms",523,69.0372446034457,0
"1084","knife",523,69.0372446034457,1
"1085","swim",522,68.9052422237068,1
"1086","cards",521,68.7732398439679,0
"1087","cocoon",521,68.7732398439679,0
"1088","kick",521,68.7732398439679,1
"1089","ouch",521,68.7732398439679,1
"1090","jumping",520,68.641237464229,0
"1091","couch",519,68.5092350844901,1
"1092","triangle",519,68.5092350844901,0
"1093","weren't",519,68.5092350844901,0
"1094","threw",516,68.1132279452734,0
"1095","dead",515,67.9812255655345,0
"1096","Travis",514,67.8492231857956,0
"1097","garage",513,67.7172208060567,1
"1098","teach",513,67.7172208060567,0
"1099","worry",512,67.5852184263178,0
"1100","picked",511,67.4532160465789,0
"1101","voice",510,67.32121366684,0
"1102","using",509,67.1892112871011,0
"1103","holes",508,67.0572089073622,0
"1104","policeman",508,67.0572089073622,0
"1105","figure",507,66.9252065276233,0
"1106","fruit",507,66.9252065276233,0
"1107","jumped",507,66.9252065276233,0
"1108","napkin",506,66.7932041478844,1
"1109","Saturday",506,66.7932041478844,0
"1110","shape",506,66.7932041478844,0
"1111","eleven",505,66.6612017681455,0
"1112","garden",505,66.6612017681455,1
"1113","crazy",504,66.5291993884066,0
"1114","drawing",504,66.5291993884066,0
"1115","pool",503,66.3971970086677,1
"1116","salad",503,66.3971970086677,0
"1117","fence",502,66.2651946289288,0
"1118","giraffe",502,66.2651946289288,1
"1119","horses",502,66.2651946289288,0
"1120","liked",502,66.2651946289288,0
"1121","bunch",501,66.1331922491899,0
"1122","shouldn't",501,66.1331922491899,0
"1123","whoop",500,66.001189869451,0
"1124","soap",499,65.8691874897121,1
"1125","heart",497,65.6051827302343,0
"1126","men",496,65.4731803504954,0
"1127","save",496,65.4731803504954,0
"1128","chairs",495,65.3411779707565,0
"1129","potatoes",493,65.0771732112786,0
"1130","machine",492,64.9451708315398,0
"1131","bounce",491,64.8131684518008,0
"1132","Violet",491,64.8131684518008,0
"1133","spaghetti",490,64.6811660720619,1
"1134","except",489,64.549163692323,0
"1135","Maggie",489,64.549163692323,0
"1136","record",489,64.549163692323,0
"1137","across",488,64.4171613125841,0
"1138","between",488,64.4171613125841,0
"1139","empty",488,64.4171613125841,1
"1140","Morgan",488,64.4171613125841,0
"1141","bless",487,64.2851589328452,0
"1142","Ma",487,64.2851589328452,0
"1143","meet",487,64.2851589328452,0
"1144","names",487,64.2851589328452,0
"1145","pizza",487,64.2851589328452,1
"1146","keys",486,64.1531565531063,1
"1147","tried",486,64.1531565531063,0
"1148","Santa",485,64.0211541733674,0
"1149","bee",484,63.8891517936285,1
"1150","calling",484,63.8891517936285,0
"1151","Dillon",484,63.8891517936285,0
"1152","pajamas",484,63.8891517936285,1
"1153","twelve",484,63.8891517936285,0
"1154","sat",482,63.6251470341507,0
"1155","ho",481,63.4931446544118,0
"1156","k",480,63.3611422746729,0
"1157","u",480,63.3611422746729,0
"1158","everywhere",479,63.229139894934,0
"1159","doggy",478,63.0971375151951,0
"1160","past",478,63.0971375151951,0
"1161","turning",478,63.0971375151951,0
"1162","John",474,62.5691279962395,0
"1163","slow",474,62.5691279962395,1
"1164","exactly",473,62.4371256165006,0
"1165","ice+cream",471,62.1731208570228,0
"1166","king",471,62.1731208570228,0
"1167","stayed",471,62.1731208570228,0
"1168","cracker",470,62.0411184772839,1
"1169","thirsty",469,61.909116097545,1
"1170","jacket",468,61.7771137178061,1
"1171","pay",467,61.6451113380672,0
"1172","ssh",467,61.6451113380672,0
"1173","choo+choo",464,61.2491041988505,0
"1174","laughing",463,61.1171018191116,0
"1175","strawberries",461,60.8530970596338,0
"1176","track",461,60.8530970596338,0
"1177","cats",459,60.589092300156,0
"1178","onto",459,60.589092300156,0
"1179","carrots",458,60.4570899204171,1
"1180","sock",458,60.4570899204171,1
"1181","wonderful",458,60.4570899204171,0
"1182","kinda",457,60.3250875406782,0
"1183","magic",457,60.3250875406782,0
"1184","trucks",457,60.3250875406782,0
"1185","sea",456,60.1930851609393,0
"1186","turkey",456,60.1930851609393,1
"1187","hurts",455,60.0610827812004,0
"1188","helmet",453,59.7970780217226,0
"1189","tissue",451,59.5330732622448,1
"1190","ducks",450,59.4010708825059,0
"1191","Monday",450,59.4010708825059,0
"1192","trip",450,59.4010708825059,0
"1193","pigs",449,59.269068502767,0
"1194","plane",449,59.269068502767,0
"1195","so_that",449,59.269068502767,0
"1196","lie",448,59.1370661230281,0
"1197","toe",448,59.1370661230281,1
"1198","Catherine",446,58.8730613635503,0
